,Reference,Dates,Page_Views
369,90953,2018-03-13,0.0
370,90953,2018-03-14,0.0
371,90953,2018-03-15,0.0
53,90953,2018-03-16,19.0
54,90953,2018-03-17,9.0
372,90953,2018-03-18,0.0
55,90953,2018-03-19,28.0
373,90953,2018-03-20,0.0
374,90953,2018-03-21,0.0
375,90953,2018-03-22,0.0
376,90953,2018-03-23,0.0
377,90953,2018-03-24,0.0
56,90953,2018-03-25,9.0
57,90953,2018-03-26,19.0
58,90953,2018-03-27,9.0
59,90953,2018-03-28,28.0
378,90953,2018-03-29,0.0
379,90953,2018-03-30,0.0
60,90953,2018-03-31,9.0
380,90953,2018-04-01,0.0
61,90953,2018-04-02,9.0
381,90953,2018-04-03,0.0
62,90953,2018-04-04,9.0
382,90953,2018-04-05,0.0
383,90953,2018-04-06,0.0
63,90953,2018-04-07,19.0
64,90953,2018-04-08,9.0
384,90953,2018-04-09,0.0
65,90953,2018-04-10,56.0
66,90953,2018-04-11,9.0
67,90953,2018-04-12,9.0
385,90953,2018-04-13,0.0
68,90953,2018-04-14,9.0
386,90953,2018-04-15,0.0
387,90953,2018-04-16,0.0
388,90953,2018-04-17,0.0
69,90953,2018-04-18,37.0
389,90953,2018-04-19,0.0
390,90953,2018-04-20,0.0
391,90953,2018-04-21,0.0
70,90953,2018-04-22,9.0
392,90953,2018-04-23,0.0
71,90953,2018-04-24,9.0
72,90953,2018-04-25,19.0
73,90953,2018-04-26,9.0
393,90953,2018-04-27,0.0
394,90953,2018-04-28,0.0
74,90953,2018-04-29,9.0
75,90953,2018-04-30,28.0
76,90953,2018-05-01,9.0
77,90953,2018-05-02,19.0
395,90953,2018-05-03,0.0
396,90953,2018-05-04,0.0
397,90953,2018-05-05,0.0
398,90953,2018-05-06,0.0
399,90953,2018-05-07,0.0
400,90953,2018-05-08,0.0
401,90953,2018-05-09,0.0
402,90953,2018-05-10,0.0
403,90953,2018-05-11,0.0
404,90953,2018-05-12,0.0
405,90953,2018-05-13,0.0
406,90953,2018-05-14,0.0
407,90953,2018-05-15,0.0
408,90953,2018-05-16,0.0
409,90953,2018-05-17,0.0
410,90953,2018-05-18,0.0
411,90953,2018-05-19,0.0
412,90953,2018-05-20,0.0
413,90953,2018-05-21,0.0
414,90953,2018-05-22,0.0
415,90953,2018-05-23,0.0
416,90953,2018-05-24,0.0
417,90953,2018-05-25,0.0
418,90953,2018-05-26,0.0
419,90953,2018-05-27,0.0
420,90953,2018-05-28,0.0
421,90953,2018-05-29,0.0
422,90953,2018-05-30,0.0
423,90953,2018-05-31,0.0
424,90953,2018-06-01,0.0
425,90953,2018-06-02,0.0
426,90953,2018-06-03,0.0
427,90953,2018-06-04,0.0
428,90953,2018-06-05,0.0
429,90953,2018-06-06,0.0
430,90953,2018-06-07,0.0
431,90953,2018-06-08,0.0
432,90953,2018-06-09,0.0
433,90953,2018-06-10,0.0
434,90953,2018-06-11,0.0
435,90953,2018-06-12,0.0
436,90953,2018-06-13,0.0
78,90953,2018-06-14,9.0
437,90953,2018-06-15,0.0
438,90953,2018-06-16,0.0
439,90953,2018-06-17,0.0
440,90953,2018-06-18,0.0
441,90953,2018-06-19,0.0
442,90953,2018-06-20,0.0
443,90953,2018-06-21,0.0
444,90953,2018-06-22,0.0
445,90953,2018-06-23,0.0
446,90953,2018-06-24,0.0
447,90953,2018-06-25,0.0
448,90953,2018-06-26,0.0
449,90953,2018-06-27,0.0
450,90953,2018-06-28,0.0
451,90953,2018-06-29,0.0
452,90953,2018-06-30,0.0
453,90953,2018-07-01,0.0
454,90953,2018-07-02,0.0
455,90953,2018-07-03,0.0
456,90953,2018-07-04,0.0
457,90953,2018-07-05,0.0
458,90953,2018-07-06,0.0
459,90953,2018-07-07,0.0
460,90953,2018-07-08,0.0
461,90953,2018-07-09,0.0
462,90953,2018-07-10,0.0
463,90953,2018-07-11,0.0
464,90953,2018-07-12,0.0
465,90953,2018-07-13,0.0
466,90953,2018-07-14,0.0
467,90953,2018-07-15,0.0
468,90953,2018-07-16,0.0
469,90953,2018-07-17,0.0
470,90953,2018-07-18,0.0
471,90953,2018-07-19,0.0
472,90953,2018-07-20,0.0
79,90953,2018-07-21,9.0
473,90953,2018-07-22,0.0
474,90953,2018-07-23,0.0
80,90953,2018-07-24,19.0
475,90953,2018-07-25,0.0
476,90953,2018-07-26,0.0
477,90953,2018-07-27,0.0
478,90953,2018-07-28,0.0
479,90953,2018-07-29,0.0
480,90953,2018-07-30,0.0
481,90953,2018-07-31,0.0
482,90953,2018-08-01,0.0
483,90953,2018-08-02,0.0
484,90953,2018-08-03,0.0
81,90953,2018-08-04,9.0
485,90953,2018-08-05,0.0
82,90953,2018-08-06,9.0
83,90953,2018-08-07,9.0
84,90953,2018-08-08,9.0
85,90953,2018-08-09,28.0
486,90953,2018-08-10,0.0
487,90953,2018-08-11,0.0
86,90953,2018-08-12,9.0
488,90953,2018-08-13,0.0
87,90953,2018-08-14,19.0
88,90953,2018-08-15,9.0
489,90953,2018-08-16,0.0
490,90953,2018-08-17,0.0
491,90953,2018-08-18,0.0
89,90953,2018-08-19,9.0
492,90953,2018-08-20,0.0
493,90953,2018-08-21,0.0
494,90953,2018-08-22,0.0
90,90953,2018-08-23,9.0
91,90953,2018-08-24,9.0
92,90953,2018-08-25,19.0
495,90953,2018-08-26,0.0
93,90953,2018-08-27,9.0
94,90953,2018-08-28,37.0
95,90953,2018-08-29,66.0
496,90953,2018-08-30,0.0
497,90953,2018-08-31,0.0
96,90953,2018-09-01,9.0
97,90953,2018-09-02,28.0
98,90953,2018-09-03,9.0
498,90953,2018-09-04,0.0
499,90953,2018-09-05,0.0
99,90953,2018-09-06,9.0
100,90953,2018-09-07,19.0
500,90953,2018-09-08,0.0
101,90953,2018-09-09,19.0
501,90953,2018-09-10,0.0
502,90953,2018-09-11,0.0
503,90953,2018-09-12,0.0
102,90953,2018-09-13,9.0
504,90953,2018-09-14,0.0
505,90953,2018-09-15,0.0
506,90953,2018-09-16,0.0
507,90953,2018-09-17,0.0
103,90953,2018-09-18,19.0
104,90953,2018-09-19,9.0
105,90953,2018-09-20,19.0
106,90953,2018-09-21,9.0
508,90953,2018-09-22,0.0
107,90953,2018-09-23,19.0
108,90953,2018-09-24,9.0
509,90953,2018-09-25,0.0
109,90953,2018-09-26,56.0
510,90953,2018-09-27,0.0
110,90953,2018-09-28,47.0
111,90953,2018-09-29,9.0
511,90953,2018-09-30,0.0
112,90953,2018-10-01,28.0
113,90953,2018-10-02,19.0
512,90953,2018-10-03,0.0
114,90953,2018-10-04,19.0
513,90953,2018-10-05,0.0
115,90953,2018-10-06,9.0
116,90953,2018-10-07,9.0
117,90953,2018-10-08,19.0
514,90953,2018-10-09,0.0
515,90953,2018-10-10,0.0
118,90953,2018-10-11,28.0
516,90953,2018-10-12,0.0
119,90953,2018-10-13,28.0
120,90953,2018-10-14,37.0
121,90953,2018-10-15,19.0
122,90953,2018-10-16,9.0
517,90953,2018-10-17,0.0
518,90953,2018-10-18,0.0
519,90953,2018-10-19,0.0
520,90953,2018-10-20,0.0
521,90953,2018-10-21,0.0
123,90953,2018-10-22,9.0
124,90953,2018-10-23,9.0
522,90953,2018-10-24,0.0
523,90953,2018-10-25,0.0
125,90953,2018-10-26,19.0
524,90953,2018-10-27,0.0
126,90953,2018-10-28,9.0
525,90953,2018-10-29,0.0
127,90953,2018-10-30,28.0
128,90953,2018-10-31,28.0
526,90953,2018-11-01,0.0
129,90953,2018-11-02,28.0
130,90953,2018-11-03,9.0
131,90953,2018-11-04,9.0
132,90953,2018-11-05,19.0
133,90953,2018-11-06,28.0
527,90953,2018-11-07,0.0
528,90953,2018-11-08,0.0
529,90953,2018-11-09,0.0
134,90953,2018-11-10,19.0
135,90953,2018-11-11,84.0
136,90953,2018-11-12,9.0
137,90953,2018-11-13,9.0
138,90953,2018-11-14,9.0
139,90953,2018-11-15,28.0
140,90953,2018-11-16,28.0
141,90953,2018-11-17,28.0
530,90953,2018-11-18,0.0
531,90953,2018-11-19,0.0
142,90953,2018-11-20,47.0
143,90953,2018-11-21,28.0
144,90953,2018-11-22,19.0
145,90953,2018-11-23,19.0
146,90953,2018-11-24,19.0
147,90953,2018-11-25,9.0
532,90953,2018-11-26,0.0
148,90953,2018-11-27,9.0
533,90953,2018-11-28,0.0
149,90953,2018-11-29,37.0
534,90953,2018-11-30,0.0
150,90953,2018-12-01,9.0
151,90953,2018-12-02,9.0
535,90953,2018-12-03,0.0
152,90953,2018-12-04,9.0
536,90953,2018-12-05,0.0
153,90953,2018-12-06,28.0
154,90953,2018-12-07,19.0
155,90953,2018-12-08,19.0
156,90953,2018-12-09,19.0
537,90953,2018-12-10,0.0
538,90953,2018-12-11,0.0
539,90953,2018-12-12,0.0
157,90953,2018-12-13,19.0
158,90953,2018-12-14,47.0
540,90953,2018-12-15,0.0
541,90953,2018-12-16,0.0
159,90953,2018-12-17,19.0
160,90953,2018-12-18,9.0
542,90953,2018-12-19,0.0
161,90953,2018-12-20,19.0
543,90953,2018-12-21,0.0
544,90953,2018-12-22,0.0
545,90953,2018-12-23,0.0
162,90953,2018-12-24,9.0
546,90953,2018-12-25,0.0
547,90953,2018-12-26,0.0
548,90953,2018-12-27,0.0
163,90953,2018-12-28,19.0
549,90953,2018-12-29,0.0
164,90953,2018-12-30,9.0
165,90953,2018-12-31,9.0
166,90953,2019-01-01,9.0
550,90953,2019-01-02,0.0
167,90953,2019-01-03,28.0
551,90953,2019-01-04,0.0
168,90953,2019-01-05,19.0
169,90953,2019-01-06,9.0
170,90953,2019-01-07,28.0
171,90953,2019-01-08,28.0
172,90953,2019-01-09,28.0
173,90953,2019-01-10,37.0
174,90953,2019-01-11,28.0
552,90953,2019-01-12,0.0
175,90953,2019-01-13,37.0
176,90953,2019-01-14,19.0
177,90953,2019-01-15,9.0
178,90953,2019-01-16,19.0
179,90953,2019-01-17,37.0
553,90953,2019-01-18,0.0
180,90953,2019-01-19,28.0
181,90953,2019-01-20,9.0
182,90953,2019-01-21,56.0
183,90953,2019-01-22,19.0
184,90953,2019-01-23,9.0
554,90953,2019-01-24,0.0
555,90953,2019-01-25,0.0
185,90953,2019-01-26,28.0
186,90953,2019-01-27,9.0
187,90953,2019-01-28,9.0
188,90953,2019-01-29,9.0
189,90953,2019-01-30,19.0
556,90953,2019-01-31,0.0
190,90953,2019-02-01,56.0
191,90953,2019-02-02,37.0
192,90953,2019-02-03,19.0
193,90953,2019-02-04,28.0
557,90953,2019-02-05,0.0
194,90953,2019-02-06,9.0
558,90953,2019-02-07,0.0
195,90953,2019-02-08,9.0
196,90953,2019-02-09,19.0
197,90953,2019-02-10,19.0
198,90953,2019-02-11,28.0
559,90953,2019-02-12,0.0
199,90953,2019-02-13,9.0
200,90953,2019-02-14,9.0
560,90953,2019-02-15,0.0
201,90953,2019-02-16,28.0
202,90953,2019-02-17,47.0
203,90953,2019-02-18,19.0
204,90953,2019-02-19,9.0
205,90953,2019-02-20,28.0
206,90953,2019-02-21,9.0
207,90953,2019-02-22,9.0
208,90953,2019-02-23,19.0
209,90953,2019-02-24,28.0
210,90953,2019-02-25,9.0
561,90953,2019-02-26,0.0
211,90953,2019-02-27,9.0
212,90953,2019-02-28,28.0
562,90953,2019-03-01,0.0
213,90953,2019-03-02,9.0
214,90953,2019-03-03,19.0
215,90953,2019-03-04,9.0
216,90953,2019-03-05,9.0
217,90953,2019-03-06,19.0
218,90953,2019-03-07,9.0
219,90953,2019-03-08,47.0
220,90953,2019-03-09,37.0
221,90953,2019-03-10,9.0
222,90953,2019-03-11,9.0
223,90953,2019-03-12,9.0
563,90953,2019-03-13,0.0
564,90953,2019-03-14,0.0
565,90953,2019-03-15,0.0
566,90953,2019-03-16,0.0
224,90953,2019-03-17,19.0
567,90953,2019-03-18,0.0
568,90953,2019-03-19,0.0
569,90953,2019-03-20,0.0
225,90953,2019-03-21,19.0
226,90953,2019-03-22,37.0
570,90953,2019-03-23,0.0
571,90953,2019-03-24,0.0
572,90953,2019-03-25,0.0
573,90953,2019-03-26,0.0
574,90953,2019-03-27,0.0
227,90953,2019-03-28,9.0
228,90953,2019-03-29,19.0
575,90953,2019-03-30,0.0
229,90953,2019-03-31,47.0
