,Reference,Dates,Page_Views
208,48624,2019-03-19,0.0
209,48624,2019-03-20,0.0
137,48624,2019-03-21,9.0
138,48624,2019-03-22,28.0
139,48624,2019-03-23,28.0
140,48624,2019-03-24,9.0
141,48624,2019-03-25,28.0
142,48624,2019-03-26,19.0
143,48624,2019-03-27,37.0
144,48624,2019-03-28,9.0
145,48624,2019-03-29,56.0
146,48624,2019-03-30,9.0
147,48624,2019-03-31,9.0
