,Reference,Dates,Page_Views
36,29300,2018-11-05,84.0
37,29300,2018-11-06,56.0
38,29300,2018-11-07,28.0
39,29300,2018-11-08,9.0
133,29300,2018-11-09,0.0
40,29300,2018-11-10,28.0
41,29300,2018-11-11,9.0
134,29300,2018-11-12,0.0
42,29300,2018-11-13,9.0
43,29300,2018-11-14,9.0
44,29300,2018-11-15,9.0
135,29300,2018-11-16,0.0
45,29300,2018-11-17,9.0
46,29300,2018-11-18,19.0
47,29300,2018-11-19,28.0
136,29300,2018-11-20,0.0
48,29300,2018-11-21,9.0
137,29300,2018-11-22,0.0
49,29300,2018-11-23,19.0
138,29300,2018-11-24,0.0
50,29300,2018-11-25,19.0
51,29300,2018-11-26,9.0
139,29300,2018-11-27,0.0
140,29300,2018-11-28,0.0
141,29300,2018-11-29,0.0
142,29300,2018-11-30,0.0
143,29300,2018-12-01,0.0
52,29300,2018-12-02,9.0
144,29300,2018-12-03,0.0
145,29300,2018-12-04,0.0
53,29300,2018-12-05,9.0
54,29300,2018-12-06,9.0
146,29300,2018-12-07,0.0
147,29300,2018-12-08,0.0
148,29300,2018-12-09,0.0
149,29300,2018-12-10,0.0
55,29300,2018-12-11,9.0
56,29300,2018-12-12,9.0
150,29300,2018-12-13,0.0
57,29300,2018-12-14,9.0
151,29300,2018-12-15,0.0
58,29300,2018-12-16,9.0
152,29300,2018-12-17,0.0
153,29300,2018-12-18,0.0
154,29300,2018-12-19,0.0
155,29300,2018-12-20,0.0
59,29300,2018-12-21,9.0
60,29300,2018-12-22,9.0
156,29300,2018-12-23,0.0
61,29300,2018-12-24,9.0
157,29300,2018-12-25,0.0
62,29300,2018-12-26,9.0
158,29300,2018-12-27,0.0
159,29300,2018-12-28,0.0
160,29300,2018-12-29,0.0
63,29300,2018-12-30,9.0
64,29300,2018-12-31,9.0
161,29300,2019-01-01,0.0
162,29300,2019-01-02,0.0
163,29300,2019-01-03,0.0
65,29300,2019-01-04,9.0
66,29300,2019-01-05,9.0
164,29300,2019-01-06,0.0
67,29300,2019-01-07,28.0
68,29300,2019-01-08,28.0
69,29300,2019-01-09,19.0
70,29300,2019-01-10,9.0
165,29300,2019-01-11,0.0
71,29300,2019-01-12,9.0
72,29300,2019-01-13,19.0
73,29300,2019-01-14,9.0
74,29300,2019-01-15,19.0
75,29300,2019-01-16,9.0
166,29300,2019-01-17,0.0
167,29300,2019-01-18,0.0
76,29300,2019-01-19,9.0
77,29300,2019-01-20,28.0
168,29300,2019-01-21,0.0
169,29300,2019-01-22,0.0
170,29300,2019-01-23,0.0
78,29300,2019-01-24,9.0
171,29300,2019-01-25,0.0
79,29300,2019-01-26,9.0
172,29300,2019-01-27,0.0
80,29300,2019-01-28,37.0
81,29300,2019-01-29,9.0
82,29300,2019-01-30,9.0
173,29300,2019-01-31,0.0
174,29300,2019-02-01,0.0
175,29300,2019-02-02,0.0
83,29300,2019-02-03,47.0
84,29300,2019-02-04,9.0
176,29300,2019-02-05,0.0
177,29300,2019-02-06,0.0
85,29300,2019-02-07,19.0
178,29300,2019-02-08,0.0
179,29300,2019-02-09,0.0
86,29300,2019-02-10,9.0
180,29300,2019-02-11,0.0
181,29300,2019-02-12,0.0
182,29300,2019-02-13,0.0
183,29300,2019-02-14,0.0
184,29300,2019-02-15,0.0
185,29300,2019-02-16,0.0
186,29300,2019-02-17,0.0
187,29300,2019-02-18,0.0
87,29300,2019-02-19,19.0
88,29300,2019-02-20,9.0
188,29300,2019-02-21,0.0
189,29300,2019-02-22,0.0
89,29300,2019-02-23,19.0
90,29300,2019-02-24,19.0
91,29300,2019-02-25,19.0
92,29300,2019-02-26,9.0
93,29300,2019-02-27,9.0
190,29300,2019-02-28,0.0
94,29300,2019-03-01,9.0
191,29300,2019-03-02,0.0
95,29300,2019-03-03,19.0
192,29300,2019-03-04,0.0
193,29300,2019-03-05,0.0
194,29300,2019-03-06,0.0
195,29300,2019-03-07,0.0
196,29300,2019-03-08,0.0
197,29300,2019-03-09,0.0
96,29300,2019-03-10,9.0
198,29300,2019-03-11,0.0
199,29300,2019-03-12,0.0
200,29300,2019-03-13,0.0
201,29300,2019-03-14,0.0
97,29300,2019-03-15,9.0
98,29300,2019-03-16,9.0
99,29300,2019-03-17,9.0
100,29300,2019-03-18,9.0
202,29300,2019-03-19,0.0
203,29300,2019-03-20,0.0
101,29300,2019-03-21,9.0
204,29300,2019-03-22,0.0
102,29300,2019-03-23,19.0
205,29300,2019-03-24,0.0
206,29300,2019-03-25,0.0
103,29300,2019-03-26,28.0
207,29300,2019-03-27,0.0
208,29300,2019-03-28,0.0
209,29300,2019-03-29,0.0
104,29300,2019-03-30,9.0
105,29300,2019-03-31,19.0
