,Reference,Name,Date,Net_Incomes,Units_sold
15873,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-21,163.63,1
15874,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-24,163.64,1
15875,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-05,147.27,1
15876,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-07,163.64,1
15877,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-08,163.64,1
15878,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-12,163.64,1
15879,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-18,147.27,1
15880,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-21,147.28,1
15881,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-22,294.54,2
15882,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-23,147.27,1
15883,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-24,147.27,1
15884,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-25,147.27,1
15885,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-29,163.64,1
15886,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-12-17,163.64,1
15887,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-12-25,163.64,1
15888,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-12-30,163.64,1
15889,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-07,589.08,4
15890,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-08,294.54,2
15891,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-09,147.27,1
15892,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-11,147.27,1
15893,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-15,434.45,3
15894,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-01-23,147.27,1
15895,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-10,147.27,1
15896,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-13,139.09,1
15897,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-15,139.09,1
15898,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-18,278.18,2
15899,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-24,132.13,1
15900,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-02-25,163.64,1
15901,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-03-02,163.64,1
15902,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-03-20,360.34,2
15903,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-03-21,180.17,1
15904,90953,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2019-03-25,180.17,1
