,Reference,Name,Date,Net_Incomes,Units_sold
31934,122539,ESPEJO DE PIE MDF BLANCO,2018-05-16,40.41,1
31935,122539,ESPEJO DE PIE MDF BLANCO,2018-05-19,40.42,1
31936,122539,ESPEJO DE PIE MDF BLANCO,2018-05-21,40.41,1
31937,122539,ESPEJO DE PIE MDF BLANCO,2018-05-23,40.42,1
31938,122539,ESPEJO DE PIE MDF BLANCO,2018-05-26,40.42,1
31939,122539,ESPEJO DE PIE MDF BLANCO,2018-06-01,40.42,1
31940,122539,ESPEJO DE PIE MDF BLANCO,2018-06-06,40.42,1
31941,122539,ESPEJO DE PIE MDF BLANCO,2018-06-17,36.37,1
31942,122539,ESPEJO DE PIE MDF BLANCO,2018-06-23,40.41,1
31943,122539,ESPEJO DE PIE MDF BLANCO,2018-06-30,40.41,1
31944,122539,ESPEJO DE PIE MDF BLANCO,2018-07-10,80.82,2
31945,122539,ESPEJO DE PIE MDF BLANCO,2018-07-13,40.41,1
31946,122539,ESPEJO DE PIE MDF BLANCO,2018-09-22,36.37,1
31947,122539,ESPEJO DE PIE MDF BLANCO,2018-09-23,153.56,4
31948,122539,ESPEJO DE PIE MDF BLANCO,2018-09-27,36.37,1
31949,122539,ESPEJO DE PIE MDF BLANCO,2018-09-28,36.37,1
31950,122539,ESPEJO DE PIE MDF BLANCO,2018-10-01,145.49,4
31951,122539,ESPEJO DE PIE MDF BLANCO,2018-10-04,40.41,1
31952,122539,ESPEJO DE PIE MDF BLANCO,2018-10-06,36.37,1
31953,122539,ESPEJO DE PIE MDF BLANCO,2018-10-07,36.37,1
31954,122539,ESPEJO DE PIE MDF BLANCO,2018-10-09,40.41,1
31955,122539,ESPEJO DE PIE MDF BLANCO,2018-10-16,40.41,1
31956,122539,ESPEJO DE PIE MDF BLANCO,2018-10-18,40.41,1
31957,122539,ESPEJO DE PIE MDF BLANCO,2018-10-22,40.41,1
31958,122539,ESPEJO DE PIE MDF BLANCO,2018-10-23,40.42,1
31959,122539,ESPEJO DE PIE MDF BLANCO,2018-10-26,40.41,1
31960,122539,ESPEJO DE PIE MDF BLANCO,2018-10-27,40.41,1
31961,122539,ESPEJO DE PIE MDF BLANCO,2018-10-28,40.41,1
31962,122539,ESPEJO DE PIE MDF BLANCO,2018-11-05,40.41,1
31963,122539,ESPEJO DE PIE MDF BLANCO,2018-11-07,40.41,1
31964,122539,ESPEJO DE PIE MDF BLANCO,2018-11-08,80.82,2
31965,122539,ESPEJO DE PIE MDF BLANCO,2018-11-09,40.41,1
31966,122539,ESPEJO DE PIE MDF BLANCO,2018-11-15,36.37,1
31967,122539,ESPEJO DE PIE MDF BLANCO,2018-11-18,113.15,3
31968,122539,ESPEJO DE PIE MDF BLANCO,2018-11-20,36.36,1
31969,122539,ESPEJO DE PIE MDF BLANCO,2018-11-21,36.36,1
31970,122539,ESPEJO DE PIE MDF BLANCO,2018-11-22,36.36,1
31971,122539,ESPEJO DE PIE MDF BLANCO,2018-11-23,145.44,4
31972,122539,ESPEJO DE PIE MDF BLANCO,2018-11-24,36.36,1
31973,122539,ESPEJO DE PIE MDF BLANCO,2018-11-25,72.72,2
31974,122539,ESPEJO DE PIE MDF BLANCO,2018-11-26,109.08,3
31975,122539,ESPEJO DE PIE MDF BLANCO,2018-11-27,40.41,1
31976,122539,ESPEJO DE PIE MDF BLANCO,2018-11-28,40.41,1
31977,122539,ESPEJO DE PIE MDF BLANCO,2018-12-03,80.83,2
31978,122539,ESPEJO DE PIE MDF BLANCO,2018-12-06,40.42,1
31979,122539,ESPEJO DE PIE MDF BLANCO,2018-12-10,40.41,1
31980,122539,ESPEJO DE PIE MDF BLANCO,2018-12-11,80.83,2
31981,122539,ESPEJO DE PIE MDF BLANCO,2018-12-12,40.42,1
31982,122539,ESPEJO DE PIE MDF BLANCO,2018-12-14,40.41,1
31983,122539,ESPEJO DE PIE MDF BLANCO,2018-12-17,202.05,5
31984,122539,ESPEJO DE PIE MDF BLANCO,2018-12-19,80.83,2
31985,122539,ESPEJO DE PIE MDF BLANCO,2018-12-25,80.83,2
31986,122539,ESPEJO DE PIE MDF BLANCO,2018-12-26,40.41,1
31987,122539,ESPEJO DE PIE MDF BLANCO,2018-12-27,121.24,3
31988,122539,ESPEJO DE PIE MDF BLANCO,2019-01-03,40.41,1
31989,122539,ESPEJO DE PIE MDF BLANCO,2019-01-07,76.78,2
31990,122539,ESPEJO DE PIE MDF BLANCO,2019-01-08,36.36,1
31991,122539,ESPEJO DE PIE MDF BLANCO,2019-01-09,72.73,2
31992,122539,ESPEJO DE PIE MDF BLANCO,2019-01-10,72.73,2
31993,122539,ESPEJO DE PIE MDF BLANCO,2019-01-11,36.36,1
31994,122539,ESPEJO DE PIE MDF BLANCO,2019-02-08,40.41,1
